산업분야,자기자본비율,고정비율,유형자산비율,현금성자산비율,현금비율,부채비율,자기자본대비부채비율,유동비율,당좌비율
2,0.615,0.553480475,0.340292276,0.512,0.81,0.385365161,0.627078098,1.58441626,1.201197663
2,0.466,0.713753262,0.33247481,0.0865,0.1,0.535395936,1.152375031,1.159415226,0.692822146
1,0.842,0.017178678,0.014472674,0.222,0.663,0.157521066,0.186973299,2.982949299,2.982949299
2,0.534,0.573768598,0.306468715,0.0992,0.0682,0.465867049,0.872193053,0.687700008,0.569392759
2,0.94,0.172834134,0.162533747,0.0816,1.51,0.057440746,0.060941077,18.51849043,17.90235791
1,0.377,0.320294684,0.120645321,0.0245,0.0212,0.623330242,1.654845466,0.866485282,0.786940638
2,0.634,0.219897943,0.139471189,0.0255,0.0574,0.365745822,0.576654966,2.249701679,0.718860763
0,0.517,0.003217461,0.001664469,0.0149,0.018,0.48267621,0.93302535,1.20568368,0.899868763
2,0.63,0.345868203,0.217822791,0.145,0.226,0.368446641,0.583399387,1.561506628,1.409978994
1,0.769,0.176973684,0.13608769,0.0902,0.0917,0.231372215,0.301019777,1.013379805,1.0112428
2,0.656,0.159955319,0.104868673,0.114,0.134,0.34438771,0.525291724,1.16976293,1.045546544
2,0.469,1.40776699,0.660526295,0.0878,0.0617,0.531263317,1.133402647,0.703268381,0.369103274
2,0.586,0.872116549,0.511377817,0.478,1.07,0.413635921,0.705425069,2.244325101,1.795235721
2,0.914,0.489411765,0.447311828,0.142,1.18,0.087204798,0.095536035,8.362983865,4.00913683
0,0.936,0.011634834,0.010884446,0.366,4.72,0.064494913,0.068941274,12.88935332,10.81631322
3,0.506,0.158431373,0.080238332,0.281,0.37,0.4932588,0.973393913,1.31642026,1.071844451
2,0.929,0.237335943,0.220479697,0.123,1.78,0.071021632,0.076451324,14.38979738,10.66734767
0,0.62,0.078923567,0.048915977,0.304,0.631,0.380210765,0.613451708,2.075297973,1.842626106
2,0.773,0.391708313,0.302599133,0.0155,0.0343,0.227845704,0.295077894,2.217315036,1.329634486
2,0.868,0.199088294,0.172802798,0.129,0.793,0.133715709,0.154355661,6.164616731,4.54827395
1,0.587,0.857265338,0.503132812,0.3,0.308,0.413095584,0.70385496,1.026221874,0.809262672
2,0.755,0.469298246,0.354304636,0.16,0.405,0.243322166,0.321567321,2.537826222,1.880761999
2,0.698,0.815425404,0.569444367,0.00538,0.00503,0.301659766,0.431966757,0.934821578,0.921766515
2,0.54,0.780006775,0.421510287,0.0248,0.016,0.45740613,0.84299955,0.644945424,0.551777423
3,0.637,0.674679487,0.430030644,0.552,0.785,0.362619862,0.568923351,1.419929381,1.417494061
0,0.654,0.013352535,0.008736337,0.0334,0.157,0.345716948,0.5283905,4.715830582,4.622089652
1,0.984,0.146143257,0.143829449,0.739,7.95,0.0148003,0.015022656,10.76111628,10.76111628
2,0.568,0.581511211,0.330244735,0.101,0.099,0.43209223,0.7608493,0.97831548,0.760375894
1,0.869,0.268645972,0.233450723,0.669,3.75,0.131009776,0.150760932,5.606312925,5.433944375
1,0.388,0.046005533,0.017858871,0.226,0.337,0.612100498,1.577991307,1.491955699,1.491955699
2,0.7,0.335258678,0.234661825,0.0876,0.228,0.300518286,0.429629951,2.594529279,1.834802944
2,0.419,0.737579228,0.30894828,0.106,0.106,0.582162068,1.393280478,0.992788993,0.768418563
1,0.922,0.032024807,0.029528893,0.35,2.53,0.077936902,0.084524477,7.248607675,7.129923193
2,0.651,0.271944449,0.17715579,0.311,0.754,0.348558903,0.535058203,2.423411242,2.421451662
2,0.676,0.132769731,0.08977295,0.134,0.317,0.323844755,0.478950297,2.368979981,2.077657084
2,0.772,0.186050682,0.143723149,0.0000874,0.000284,0.227505389,0.294507413,3.251922043,2.682552117
2,0.984,0.411784851,0.405208545,0.0493,1.65,0.015970248,0.016229436,33.49038682,32.8000405
2,0.539,0.978165939,0.527058824,0.0067,0.00876,0.460289978,0.852845446,1.301477654,0.692479098
2,0.645,0.646226415,0.416666667,0.0471,0.0598,0.355351697,0.551229264,1.270708153,0.654197806
2,0.948,0.242265378,0.229733831,0.131,1.35,0.051726531,0.054548116,10.27487269,7.498107692
2,0.372,0.362786527,0.134898961,0.106,0.0726,0.626592688,1.678048596,0.688265571,0.436281538
2,0.724,0.296590355,0.214853028,0.0529,0.169,0.275589969,0.380433673,3.193050802,3.156682243
1,0.791,0.001868156,0.001477058,0.618,1.31,0.208648271,0.263660753,2.123203861,2.117399112
2,0.462,0.417582418,0.193089431,0.133,0.227,0.537502657,1.162174583,1.711422176,0.992112795
1,0.694,0.02290038,0.01589208,0.374,0.484,0.306558774,0.442084381,1.294687484,1.290000374
2,0.767,0.070996535,0.054422431,0.0304,0.756,0.233083134,0.303922087,24.8907649,23.95183636
2,0.771,0.483180428,0.372641509,0.144,0.272,0.230306425,0.299219134,1.890167398,1.123201089
2,0.539,0.578311973,0.311561078,0.286,0.342,0.461257776,0.856175283,1.197812979,1.024452535
2,0.795,0.646877356,0.514000712,0.422,0.926,0.204683998,0.257362169,2.196939076,1.686731922
2,0.946,0.251680899,0.238178101,0.0815,1.14,0.050932558,0.053665923,13.96325123,13.58448829
2,0.318,0.989276139,0.314310051,0.0445,0.0616,0.68204482,2.146115282,1.384636167,1.132621174
2,0.873,0.480734297,0.419561982,0.146,0.473,0.127247661,0.145800424,3.25070556,2.545512991
2,0.722,0.106282377,0.076770197,0.426,2.32,0.277677078,0.384422355,5.442439712,4.899700203
2,0.552,0.514524314,0.283988895,0.0159,0.0179,0.447495756,0.809945242,1.129794936,0.727564393
0,0.623,0.359918731,0.224063812,0.159,0.0778,0.377459987,0.606322452,0.488387175,0.36025687
1,0.977,0.018545151,0.018120263,0.0242,0.537,0.025872302,0.026559547,22.18157958,22.18157958
2,0.605,0.219364599,0.132783883,0.0319,0.0289,0.395039726,0.653000664,0.909395174,0.882464099
1,0.871,0.021063309,0.018344612,0.000948,0.00274,0.127918899,0.146682237,2.886812287,2.886812287
2,0.859,0.368556712,0.316767628,0.254,1.24,0.140118691,0.162931851,4.888323721,4.012895129
1,0.985,0,0,0.341,0.35,0.015264638,0.015501259,1.026826053,1.026826053
2,0.929,0.253614765,0.23553855,0.356,3.58,0.0712743,0.076744189,10.06075267,7.611289833
2,0.44,0.925342985,0.406932378,0.28,0.119,0.560236167,1.273947796,0.426456591,0.343284414
1,0.776,0.414994895,0.32186612,0.381,0.973,0.224456201,0.289418068,2.553645216,2.401291694
1,0.913,0.037939396,0.034650579,0.723,0.361,0.086341016,0.094500321,0.498991455,0.498991455
2,0.523,0.605814896,0.316700549,0.0665,0.044,0.477371022,0.913403438,0.660774551,0.340703731
1,0.181,0.328180607,0.059282451,0.107,0.0751,0.791264389,4.380345673,0.701467362,0.437202622
0,0.77,0.270696303,0.208330793,0.0994,0.129,0.230389219,0.299358097,1.29480764,1.26108735
2,0.351,0.497071509,0.174466007,0.111,0.253,0.649012257,1.849102338,2.276041963,2.239092929
2,0.513,1.025104698,0.526057365,0.061,0.0761,0.486825721,0.94865573,1.247504861,0.4908766
1,0.423,0.115215258,0.0487933,0.264,0.301,0.576503142,1.361292605,1.138849762,1.099416859
2,0.911,0.224356898,0.204397399,0.531,4.9,0.088963163,0.097650457,9.21555118,9.21555118
2,0.746,0.273851132,0.204422581,0.0618,0.183,0.253019882,0.338721951,2.971955433,2.337364098
1,0.869,0.068582113,0.059564203,0.181,1.23,0.131490706,0.151398157,6.806247838,6.798583397
0,0.58,1.082624544,0.628349788,0.00989,0.00362,0.417964476,0.718108189,0.36611295,0.140908188
2,0.685,0.162709763,0.111461552,0.178,4.85,0.312255182,0.454030001,27.21045419,18.52665818
2,0.596,0.30511878,0.181920637,0.14,0.135,0.403771093,0.677208179,0.963383374,0.743088555
2,0.872,0.124602843,0.108711315,0.679,2.44,0.127537446,0.146180997,3.587069698,3.294243421
2,0.497,1.296426461,0.643955897,0.33,0.347,0.50221244,1.008893051,1.053656315,0.774171294
2,0.657,0.759124088,0.498590673,0.159,0.14,0.344082826,0.52458147,0.878293466,0.667178388
0,0.771,0.993731062,0.765697993,0.0184,0.00573,0.229471612,0.297810717,0.311703547,0.241943128
2,0.596,0.857142857,0.510638298,0.386,0.73,0.402091376,0.672496551,1.891446413,1.515974005
2,0.899,0.011188343,0.010055798,0.0766,0.476,0.10262132,0.114356596,6.203144868,4.415115941
2,0.603,0.736343556,0.44405266,0.452,0.468,0.396949078,0.658234758,1.036109451,0.781394376
2,0.817,0.171614438,0.140205216,0.14,0.636,0.183022026,0.224023208,4.560795768,4.04640678
2,0.585,0.478702517,0.280064503,0.0151,0.0269,0.417597702,0.717026133,1.787884064,1.542473244
2,0.695,0.267957237,0.186136995,0.146,0.336,0.305389604,0.439655619,2.28981452,1.791112793
0,0.539,0.004152418,0.002236847,0.513,0.968,0.461314539,0.856370874,1.888269853,1.818941584
2,0.466,0.831612333,0.387300345,0.0814,0.0473,0.533692646,1.144511506,0.580457147,0.339645476
0,0.324,0.258975588,0.083922507,0.209,0.217,0.676788176,2.093948495,1.040195323,0.963311959
2,0.837,0.445916115,0.373382625,0.0154,0.0664,0.163579056,0.19557034,4.311224162,2.953921616
2,0.604,0.330008683,0.199391555,0.0411,0.0836,0.395799064,0.655078534,2.03345193,1.681467855
1,0.699,0.356910163,0.249369546,0.274,0.575,0.300970649,0.430554242,2.102818376,1.790297999
2,0.95,0.085771812,0.081474738,0.335,3.05,0.051094323,0.053845305,9.105557498,7.778718077
0,0.765,0.621875,0.475667319,0.477,0.466,0.236045199,0.308977992,0.975563166,0.96834291
2,0.934,0.079254325,0.074034717,0.00499,0.0875,0.066028548,0.070696607,17.56900203,16.60158535
2,0.525,1.221138211,0.641332195,0.199,0.183,0.474689378,0.903557724,0.918184072,0.545766838
2,0.904,0.203239924,0.183684192,0.142,0.707,0.096426853,0.106717309,5.001575222,3.826084479
1,0.797,0.119494483,0.095236204,0.192,0.79,0.20232107,0.253637411,4.098888101,4.097535572
2,0.31,1.047169811,0.324561404,0.0753,0.0905,0.690839784,2.234554218,1.198853324,0.685648582
1,0.863,0.001194341,0.001030201,0.647,0.29,0.137193631,0.159008779,0.448478465,0.448478465
2,0.704,0.190797105,0.134248098,0.202,0.634,0.296382939,0.421227619,3.145460525,2.162261689
1,0.683,0.179030015,0.122206411,0.124,0.248,0.317316796,0.464808872,1.996772725,1.985693919
2,0.883,0.283957219,0.25063054,0.151,0.136,0.11859884,0.13455674,0.896795558,0.696481857
1,0.853,0.016388111,0.013980461,0.505,1.1,0.148056454,0.17378629,2.180897065,2.180897065
2,0.614,0.152537678,0.093581885,0.0122,0.00909,1.000164684,1.630259938,0.743826104,0.688805496
1,0.628,0.35460577,0.222807786,0.126,0.256,0.371175068,0.590268523,2.042252513,1.907480978
1,0.818,0.100395153,0.082121206,0.496,2.22,0.182020211,0.222524094,4.482192987,4.482000996
2,0.512,0.153293693,0.078478442,0.171,0.646,0.48805172,0.953322317,3.776461315,1.888701028
1,0.648,0.005212467,0.00337896,0.478,0.199,0.351754201,0.542624729,0.416717108,0.408679595
3,0.462,1.40397351,0.648318043,0.0239,0.0232,0.537606166,1.162658594,0.96858239,0.966350834
2,0.15,4.508253945,0.677118719,0.125,0.0569,0.849848405,5.659965744,0.456383022,0.319647835
0,0.708,0.824074074,0.583683511,0.0143,0.00902,0.291056734,0.410549657,0.629242395,0.545284444
2,0.747,0.156170178,0.116616036,0.212,0.768,0.253275895,0.339182696,3.627419936,2.84690656
2,0.366,0.439281896,0.160610127,0.062,0.0975,0.633200949,1.726294086,1.567864309,0.80870294
2,0.304,1.853052878,0.563345892,0.209,0.145,0.695990385,2.289369646,0.692716071,0.534160913
0,0.109,6.221928666,0.680635838,0.139,0.0534,0.890692486,8.148534197,0.385765882,0.295283476
2,0.882,0.724242424,0.639037433,0.105,0.622,0.115985836,0.131203661,5.913659257,5.880750245
1,0.921,0.156695157,0.144356955,0.0158,0.146,0.079080861,0.08587176,9.230573534,9.230563149
2,0.87,0.308906426,0.26889107,0.101,0.334,0.15506212,0.178083951,3.293457199,2.353204944
2,0.872,0.368023048,0.321093934,0.0789,0.446,0.126663332,0.145033351,5.639419115,3.98584338
1,0.528,0.206218667,0.108799975,0.149,0.21,0.472404821,0.895392605,1.411864033,0.862755184
2,0.765,0.389776358,0.298288509,0.0254,0.0696,0.233858421,0.305242556,2.744578583,1.818585114
0,0.582,0.102501867,0.059669675,0.212,0.303,0.417459921,0.716618313,1.423825015,0.695269862
2,0.658,0.343874848,0.226369728,0.175,0.383,0.34170897,0.519084956,2.193001789,1.82411574
2,0.0536,8.524208355,0.456873113,0.0427,0.0178,0.946402911,17.65771583,0.417975674,0.360076536
0,0.416,0.830557742,0.345527801,0.0371,0.0394,0.583714788,1.402191313,1.059683926,0.393218391
2,0.361,0.814940628,0.294060947,0.000532,0.000419,0.639356491,1.772806206,0.78978115,0.520777544
2,0.552,0.36557377,0.201809955,0.303,0.611,0.44895085,0.814723499,2.019385805,1.834870662
2,0.442,0.723704859,0.320114971,0.516,0.277,0.557279583,1.258758297,0.537287173,0.428888289
1,0.654,0.14285058,0.093395827,0.697,0.797,0.346199179,0.529517811,1.143766399,1.114763032
2,0.892,0.316776858,0.282478328,0.241,1.58,0.10827347,0.121420039,6.560400552,4.647578159
3,0.399,0.185918592,0.074122807,0.06,0.0682,0.601854984,1.511649331,1.134054795,0.912015913
2,0.627,0.449438202,0.281690141,0.061,0.0989,0.372684106,0.594092478,1.616355386,1.125604722
1,0.703,0.297279506,0.208940763,0.492,0.895,0.297700177,0.423892701,1.820646203,1.820646203
2,0.814,0.26008126,0.211650116,0.165,0.655,0.186215431,0.228826446,3.978946265,3.290368065
2,0.409,1.676022734,0.686199589,0.0279,0.0145,0.59003389,1.439229294,0.5187807,0.292572807
2,0.933,0.255568581,0.238512035,0.0605,0.327,0.065931436,0.070585265,5.405639977,5.013312216
2,0.686,0.178930879,0.122814839,0.668,1.65,0.313618533,0.456915794,2.471697459,2.428051311
2,0.879,0.153705956,0.135128334,0.156,0.972,0.12122761,0.137950652,6.249715799,3.755463929
2,0.823,0.188785882,0.155388756,0.592,2.71,0.179086855,0.218155533,4.572527695,3.66855922
0,0.928,0.118497339,0.109988849,0.32,4.43,0.071803211,0.077357746,13.86234703,13.36930054
2,0.933,0.151420635,0.141241097,0.61,3.19,0.070172183,0.075468026,5.261470595,4.101899015
2,0.645,0.336507937,0.217213115,0.31,0.619,0.353819428,0.547555522,1.993002635,1.581533109
1,0.904,0.041053938,0.037112497,0.107,0.328,0.096006391,0.106202511,3.077701882,3.076208757
2,0.544,1.436336117,0.780660256,0.00999,0.00549,0.456491941,0.839899119,0.550086047,0.418012835
0,0.613,0.163574214,0.100300108,0.646,0.498,0.386822005,0.630847825,0.770762523,0.755897079
2,0.408,1.159624413,0.473180077,0.219,0.423,0.59043789,1.441632831,1.924414541,1.786097059
2,0.34,0.733974359,0.249727372,0.195,0.162,0.659510361,1.936953136,0.831591492,0.49748801
2,0.862,0.035758253,0.030830033,0.289,2.06,0.138965216,0.161393464,7.116912485,5.94360671
2,0.481,1.038626263,0.49941215,0.0809,0.091,0.519160869,1.079697627,1.125610424,0.850291957
0,0.637,0.020856847,0.013276233,0.0134,0.00546,0.363459272,0.570991385,0.406116202,0.166896844
2,0.866,0.382751309,0.331623415,0.215,1.33,0.133579932,0.154174559,6.195055215,4.059463482
2,0.934,0.14792158,0.138148234,0.154,1.92,0.066501207,0.071238736,12.46732437,10.28533335
1,0.785,0.203074572,0.159477659,0.903,4.38,0.219215345,0.280763249,4.85038563,4.85038563
2,0.686,0.324593197,0.222697699,0.0233,0.0339,0.310990782,0.451358902,1.453227938,0.429243674
2,0.869,0.166503891,0.144623572,0.188,1.01,0.13069723,0.150347146,5.37402253,4.09600099
2,0.747,0.4,0.298850575,0.326,0.788,0.252051717,0.336991637,2.409586139,1.597344985
2,0.695,0.471150231,0.327443727,0.293,0.747,0.305012063,0.438873895,2.549056951,2.077902484
2,0.429,0.394682967,0.169128693,0.00996,0.00486,0.570910191,1.330514974,0.488498418,0.46969316
2,0.82,0.496062205,0.406606558,0.241,0.682,0.180331511,0.220005421,2.824414324,1.997648316
1,0.949,0.006980722,0.006622241,0.115,1.23,0.051286325,0.0540587,10.67288261,10.67288261
2,0.445,0.585740993,0.260554069,0.0385,0.0475,0.553798725,1.241142532,1.229754012,0.795999787
2,0.854,0.291788354,0.24923106,0.248,1.51,0.145849873,0.170754377,6.087496898,5.191987623
0,0.445,0.208376038,0.092642921,0.378,0.213,0.555405114,1.24923865,0.56457328,0.511771037
1,0.72,0.061251512,0.04411537,0.412,0.798,0.279766842,0.38843927,1.939505541,1.939505541
1,0.651,0.825414725,0.537245406,0.385,0.497,0.349120643,0.536383031,1.290575799,1.217851143
0,0.24,1.508928571,0.361884368,0.0555,0.0217,0.75913118,3.151651825,0.38977879,0.375634737
2,0.629,0.439765276,0.276701395,0.038,0.0646,0.370797537,0.589313549,1.70115986,1.026027328
0,0.796,0.232234843,0.184817513,0.0576,0.287,0.202587672,0.254056352,4.990138233,1.912461003
2,0.631,0.097107467,0.06125831,0.417,0.155,0.370018536,0.587346343,0.371379027,0.353033661
2,0.633,0.50985061,0.322715549,0.00224,0.00402,0.367039004,0.57987618,1.794191492,0.859325295
2,0.522,0.713178295,0.372469636,0.11,0.209,0.478411716,0.917223113,1.888895367,1.454832672
0,0.523,0.225714082,0.118106205,0.673,1.26,0.477198933,0.912776078,1.870774361,1.816895724
2,0.745,0.304639931,0.227043708,0.261,0.447,0.254714549,0.341767772,1.715346396,1.358252258
2,0.878,0.21399494,0.187912716,0.0861,0.546,0.124272227,0.141907282,6.342937827,4.40315773
1,0.466,0.005992562,0.002791594,0.737,0.708,0.534156818,1.146645133,0.960231282,0.937778997
2,0.785,0.427513228,0.335548173,0.112,0.215,0.212884636,0.270461875,1.921782523,1.596055187
0,0.356,0.988326135,0.351434382,0.088,0.0814,0.644414562,1.812263644,0.924377509,0.732339044
2,0.856,0.193700405,0.165798998,0.0533,0.278,0.144044135,0.168284536,5.207592388,3.775815754
1,0.77,0.167038917,0.12858845,0.535,1.08,0.230205245,0.299047932,2.008761404,2.008761404
2,0.666,0.712728865,0.474724549,0.385,0.607,0.333933881,0.501352451,1.575637158,1.233682945
1,0.211,4.112903226,0.868173606,0.245,0.0391,0.788613052,3.730649342,0.159810383,0.146692435
2,0.637,0.518791077,0.330548652,0.23,0.378,0.362848232,0.569484775,1.641242658,0.909149847
2,0.366,1.826384942,0.667862415,0.102,0.0854,0.634325492,1.734672443,0.834178164,0.589594509
2,0.391,1.396766517,0.545684137,0.14,0.114,0.609323298,1.559661208,0.814077151,0.788469641
1,0.798,0.062827986,0.050148902,0.0556,0.0532,0.201868188,0.252925917,0.955984766,0.371391129
0,0.966,0.474789074,0.458623861,0.426,6.55,0.034047147,0.035247214,15.39008239,15.0778068
1,0.625,0.001637202,0.001022599,0.000782,0.000105,0.371860354,0.592001654,0.13387854,0.13387854
2,0.826,0.552010371,0.456056634,0.0353,0.119,0.173439397,0.209833009,3.361880988,2.99109531
2,0.508,0.337563452,0.171391753,0.187,0.219,0.492675235,0.971122973,1.168748785,0.780724744
1,0.794,0.059427567,0.047174899,0.403,0.0287,0.20557906,0.258778281,0.071309898,0.071309898
0,0.581,0.148260495,0.086103174,0.00117,0.00142,0.41679229,0.714656595,1.203264707,1.091549459
1,0.368,0.017802478,0.006543526,0.13,0.177,0.632233126,1.719112271,1.35613921,1.35613921
2,0.591,0.735294118,0.434782609,0.0891,0.107,0.410265052,0.695675939,1.207172054,0.579198162
2,0.924,0.07729799,0.071422493,0.23,2.64,0.07298084,0.078726342,11.41298748,8.98869633
2,0.873,0.473469388,0.413547237,0.0528,0.205,0.12685035,0.145279162,3.87384127,3.169458315
1,0.757,0.006843394,0.005179134,0.577,1.19,0.243192126,0.321339318,2.055882764,2.055882764
2,0.321,0.018802698,0.006032559,0.00956,0.0105,0.679165263,2.116869484,1.095297,0.746989369
2,0.962,0.285691902,0.274752397,0.119,2.13,0.038291268,0.039815868,17.88028879,11.82303958
2,0.776,0.402352941,0.312043796,0.0563,0.178,0.224885469,0.290132761,3.147120984,1.944810019
2,0.928,0.068659787,0.063685812,0.163,2.03,0.072443785,0.078101773,12.41802068,9.452918843
2,0.34,0.523443165,0.178117087,0.0759,0.056,0.659720293,1.938758844,0.738050641,0.567453264
1,0.436,1.040075992,0.453126346,0.474,1.09,0.564333424,1.295333302,2.29491513,2.280447671
2,0.96,0.353524959,0.339548191,0.247,3.61,0.039535448,0.041162839,14.59298266,14.0818446
1,0.933,0.177705529,0.165807366,0.365,3.47,0.066954375,0.071758951,9.49663168,9.49663168
2,0.828,0.378962536,0.313842482,0.266,0.787,0.171932563,0.207631278,2.957962985,2.208049883
0,0.713,0.104017466,0.07416405,0.14,0.18,0.287003881,0.402532179,1.285372733,1.055110379
2,0.528,1.116022099,0.588921283,0.0635,0.0588,0.471965394,0.893812368,0.92537003,0.720335167
3,0.522,0.061772498,0.032263909,0.191,0.325,0.477619262,0.914313787,1.707654995,1.705517875
1,0.926,0.391225697,0.362106527,0.293,1.29,0.074826664,0.080878309,4.405199557,4.405199557
2,0.668,0.600913431,0.401376344,0.12,0.188,0.332056295,0.497132157,1.561728509,0.799548784
1,0.859,0.172797158,0.148432777,0.0817,0.0906,0.140056851,0.162867441,1.109253032,1.109253032
2,0.605,0.563517172,0.340668677,0.0696,0.107,0.39545999,0.654150235,1.540487328,0.782276929
2,0.232,0.423913834,0.098251489,0.0305,0.0374,0.768564239,3.32083429,1.223629434,1.223629434
2,0.701,0.198266865,0.139030778,0.436,1.67,0.300297968,0.429179551,3.814677862,2.785941634
2,0.313,1.92323042,0.602312648,0.101,0.076,0.686822421,2.193076599,0.754295834,0.38616378
3,0.256,0.098418637,0.025201136,0.298,0.291,0.744063067,2.907212559,0.975265113,0.679930905
